TimeStep,qw_inj,qg_inj,qw_prod,qg_prod,qo_prod
82000,0.00654544,0.0261818,0.0272727,4.26211e-08,0.00545454
83000,0.00654544,0.0261818,0.0272727,4.26215e-08,0.00545454
84000,0.00654544,0.0261818,0.0272727,4.26219e-08,0.00545454
85000,0.00654544,0.0261818,0.0272727,4.26223e-08,0.00545454
86000,0.00654544,0.0261818,0.0272727,4.26227e-08,0.00545454
87000,0.00654544,0.0261818,0.0272727,4.26231e-08,0.00545454
88000,0.00654544,0.0261818,0.0272727,4.26236e-08,0.00545454
89000,0.00654544,0.0261818,0.0272727,4.2624e-08,0.00545454
90000,0.00654544,0.0261818,0.0272727,4.26245e-08,0.00545454
91000,0.00654544,0.0261818,0.0272727,4.2625e-08,0.00545454
92000,0.00654544,0.0261818,0.0272727,4.26255e-08,0.00545454
93000,0.00654544,0.0261818,0.0272727,4.2626e-08,0.00545454
94000,0.00654544,0.0261818,0.0272727,4.26265e-08,0.00545454
95000,0.00654544,0.0261818,0.0272727,4.26271e-08,0.00545454
96000,0.00654544,0.0261818,0.0272727,4.26276e-08,0.00545454
97000,0.00654544,0.0261818,0.0272727,4.26282e-08,0.00545454
98000,0.00654544,0.0261818,0.0272727,4.26287e-08,0.00545454
99000,0.00654544,0.0261818,0.0272727,4.26293e-08,0.00545454
100000,0.00654544,0.0261818,0.0272727,4.26299e-08,0.00545454
101000,0.00654544,0.0261818,0.0272727,4.26305e-08,0.00545454
102000,0.00654544,0.0261818,0.0272727,4.26312e-08,0.00545454
103000,0.00654544,0.0261818,0.0272727,4.26318e-08,0.00545454
104000,0.00654544,0.0261818,0.0272727,4.26325e-08,0.00545454
105000,0.00654544,0.0261818,0.0272727,4.26331e-08,0.00545454
106000,0.00654544,0.0261818,0.0272727,4.26338e-08,0.00545454
107000,0.00654544,0.0261818,0.0272727,4.26345e-08,0.00545454
108000,0.00654544,0.0261818,0.0272727,4.26352e-08,0.00545454
109000,0.00654544,0.0261818,0.0272727,4.2636e-08,0.00545454
110000,0.00654544,0.0261818,0.0272727,4.26367e-08,0.00545454
111000,0.00654544,0.0261818,0.0272727,4.26375e-08,0.00545454
112000,0.00654544,0.0261818,0.0272727,4.26382e-08,0.00545454
113000,0.00654544,0.0261818,0.0272727,4.2639e-08,0.00545454
114000,0.00654544,0.0261818,0.0272727,4.26398e-08,0.00545454
115000,0.00654544,0.0261818,0.0272727,4.26407e-08,0.00545454
116000,0.00654544,0.0261818,0.0272727,4.26415e-08,0.00545454
117000,0.00654544,0.0261818,0.0272727,4.26424e-08,0.00545454
118000,0.00654544,0.0261818,0.0272727,4.26432e-08,0.00545454
119000,0.00654544,0.0261818,0.0272727,4.26441e-08,0.00545454
120000,0.00654544,0.0261818,0.0272727,4.2645e-08,0.00545454
121000,0.00654544,0.0261818,0.0272727,4.26459e-08,0.00545454
122000,0.00654544,0.0261818,0.0272727,4.26469e-08,0.00545454
123000,0.00654544,0.0261818,0.0272727,4.26478e-08,0.00545454
124000,0.00654544,0.0261818,0.0272727,4.26488e-08,0.00545454
125000,0.00654544,0.0261818,0.0272727,4.26498e-08,0.00545454
126000,0.00654544,0.0261818,0.0272727,4.26508e-08,0.00545454
127000,0.00654544,0.0261818,0.0272727,4.26518e-08,0.00545454
128000,0.00654544,0.0261818,0.0272727,4.26528e-08,0.00545454
129000,0.00654544,0.0261818,0.0272727,4.26539e-08,0.00545454
130000,0.00654544,0.0261818,0.0272727,4.26549e-08,0.00545454
131000,0.00654544,0.0261818,0.0272727,4.2656e-08,0.00545454
132000,0.00654544,0.0261818,0.0272727,4.26571e-08,0.00545454
133000,0.00654544,0.0261818,0.0272727,4.26582e-08,0.00545454
134000,0.00654544,0.0261818,0.0272727,4.26593e-08,0.00545454
135000,0.00654544,0.0261818,0.0272727,4.26605e-08,0.00545454
136000,0.00654544,0.0261818,0.0272727,4.26617e-08,0.00545454
137000,0.00654544,0.0261818,0.0272727,4.26628e-08,0.00545454
138000,0.00654544,0.0261818,0.0272727,4.2664e-08,0.00545454
139000,0.00654544,0.0261818,0.0272727,4.26653e-08,0.00545454
140000,0.00654544,0.0261818,0.0272727,4.26665e-08,0.00545454
141000,0.00654544,0.0261818,0.0272727,4.26677e-08,0.00545454
142000,0.00654544,0.0261818,0.0272727,4.2669e-08,0.00545454
143000,0.00654544,0.0261818,0.0272727,4.26706e-08,0.00545454
144000,0.00654544,0.0261818,0.0272464,3.15535e-05,0.00544929
145000,0.00654544,0.0261818,0.0268348,0.000525468,0.00536697
146000,0.00654544,0.0261818,0.0265493,0.000868066,0.00530987
147000,0.00654544,0.0261818,0.0261743,0.00131807,0.00523487
148000,0.00654544,0.0261818,0.0257525,0.00182432,0.00515049
149000,0.00654544,0.0261818,0.0245428,0.0032759,0.00490856
150000,0.00654544,0.0261818,0.0220653,0.00624897,0.00441305
151000,0.00654544,0.0261818,0.0203285,0.00833308,0.0040657
152000,0.00654544,0.0261818,0.0184357,0.0106044,0.00368714
153000,0.00654544,0.0261818,0.0163134,0.0131512,0.00326267
154000,0.00654544,0.0261818,0.0136458,0.0163523,0.00272917
155000,0.00654544,0.0261818,0.0108024,0.0219249,1.81673e-18
156000,0.00654544,0.0261818,0.00595994,0.0255754,0.00119199
157000,0.00654544,0.0261818,0.00507317,0.0276541,9.08364e-19
158000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
159000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
160000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
161000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
162000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
163000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
164000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
165000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
166000,0.00654544,0.0261818,0.0327272,5.11363e-08,0
167000,0.00654544,0.0261818,0.0327272,5.11363e-08,0
168000,0.00654544,0.0261818,0.0110512,0.0194658,0.00221024
169000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
170000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
171000,0.00654544,0.0261818,0.0202934,0.00837521,0.00405868
172000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
173000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
174000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
175000,0.00654544,0.0261818,0.0244239,0.00341855,0.00488479
176000,0.00654544,0.0261818,0.0258775,0.00167426,0.0051755
177000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
178000,0.00654544,0.0261818,0.0327272,5.11363e-08,0
179000,0.00654544,0.0261818,0.0327272,5.11363e-08,0
180000,0.00654544,0.0261818,0.0247603,0.00301486,0.00495207
181000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
182000,0.00654544,0.0261818,0.00486846,0.0268851,0.000973692
183000,0.00654544,0.0261818,0.0136021,0.0164047,0.00272042
184000,0.00654544,0.0261818,0.0272084,7.72467e-05,0.00544167
185000,0.00654544,0.0261818,0.0223483,0.00590927,0.00446967
186000,0.00654544,0.0261818,0.0189909,0.0099382,0.00379818
187000,0.00654544,0.0261818,0.00482599,0.0269361,0.000965198
188000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
189000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
190000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
191000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
192000,0.00654544,0.0261818,0.00599957,0.0255278,0.00119991
193000,0.00654544,0.0261818,0.00464795,0.0271497,0.00092959
194000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
195000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
196000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
197000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
198000,0.00654544,0.0261818,0.0103276,0.0203341,0.00206552
199000,0.00654544,0.0261818,0.0175096,0.0117158,0.00350191
200000,0.00654544,0.0261818,0.016213,0.0132717,0.0032426
201000,0.00654544,0.0261818,0.0190993,0.00980813,0.00381986
202000,0.00654544,0.0261818,0.00439971,0.0274476,0.000879942
203000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
204000,0.00654544,0.0261818,0.0134425,0.0165963,0.0026885
205000,0.00654544,0.0261818,0.025114,0.00259051,0.00502279
206000,0.00654544,0.0261818,0.0216957,0.00669246,0.00433913
207000,0.00654544,0.0261818,0.0270706,0.000242497,0.00541413
208000,0.00654544,0.0261818,0.0181973,0.0108905,0.00363947
209000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
210000,0.00654544,0.0261818,0.0305626,0.00216464,0
211000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
212000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
213000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
214000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
215000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
216000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
217000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
218000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
219000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
220000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
221000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
222000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
223000,0.00654544,0.0261818,0.0270677,0.000246021,0.00541354
224000,0.00654544,0.0261818,0.0145715,0.0152415,0.0029143
225000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
226000,0.00654544,0.0261818,0.0101341,0.0205664,0.00202681
227000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
228000,0.00654544,0.0261818,0.0101983,0.0204893,0.00203966
229000,0.00654544,0.0261818,0.00454173,0.0272772,0.000908347
230000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
231000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
232000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
233000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
234000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
235000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
236000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
237000,0.00654544,0.0261818,0.0161147,0.0133897,0.00322293
238000,0.00654544,0.0261818,0.00452146,0.0273015,0.000904293
239000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
240000,0.00654544,0.0261818,0.0116191,0.0187844,0.00232382
241000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
242000,0.00654544,0.0261818,0.0269911,0.000337915,0.00539823
243000,0.00654544,0.0261818,0.0197646,0.00900978,0.00395291
244000,0.00654544,0.0261818,0.0271921,9.68058e-05,0.00543841
245000,0.00654544,0.0261818,0.0241842,0.00370625,0.00483684
246000,0.00654544,0.0261818,0.0258608,0.00169427,0.00517217
247000,0.00654544,0.0261818,0.0268134,0.000551228,0.00536267
248000,0.00654544,0.0261818,0.0241083,0.00379731,0.00482166
249000,0.00654544,0.0261818,0.0162562,0.0132199,0.00325123
250000,0.00654544,0.0261818,0.0142583,0.0156173,0.00285167
251000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
252000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
253000,0.00654544,0.0261818,0.0111227,0.01938,0.00222455
254000,0.00654544,0.0261818,0.0141102,0.0157951,0.00282204
255000,0.00654544,0.0261818,0.0118083,0.0185573,0.00236166
256000,0.00654544,0.0261818,0.0209721,0.00756073,0.00419442
257000,0.00654544,0.0261818,0.0259327,0.00160803,0.00518654
258000,0.00654544,0.0261818,0.0165379,0.0128818,0.00330758
259000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
260000,0.00654544,0.0261818,0.00895034,0.0219869,0.00179007
261000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
262000,0.00654544,0.0261818,0.0144162,0.0154278,0.00288324
263000,0.00654544,0.0261818,0.017753,0.0114237,0.0035506
264000,0.00654544,0.0261818,0.0182589,0.0108166,0.00365177
265000,0.00654544,0.0261818,0.0200467,0.00867122,0.00400934
266000,0.00654544,0.0261818,0.0193582,0.00949749,0.00387163
267000,0.00654544,0.0261818,0.015091,0.014618,0.00301821
268000,0.00654544,0.0261818,0.0187994,0.010168,0.00375988
269000,0.00654544,0.0261818,0.0152429,0.0144359,0.00304857
270000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
271000,0.00654544,0.0261818,0.00546065,0.0261745,0.00109213
272000,0.00654544,0.0261818,0.00466588,0.0271282,0.000933177
273000,0.00654544,0.0261818,0.0125528,0.0176639,0.00251056
274000,0.00654544,0.0261818,0.00886241,0.0220924,0.00177248
275000,0.00654544,0.0261818,0.0150964,0.0146116,0.00301928
276000,0.00654544,0.0261818,0.0192712,0.0096018,0.00385425
277000,0.00654544,0.0261818,0.0192668,0.00960707,0.00385337
278000,0.00654544,0.0261818,0.0188463,0.0101117,0.00376926
279000,0.00654544,0.0261818,0.0171005,0.0122067,0.0034201
280000,0.00654544,0.0261818,0.0201836,0.00850697,0.00403672
281000,0.00654544,0.0261818,0.0208896,0.0076598,0.00417791
282000,0.00654544,0.0261818,0.0233952,0.00465298,0.00467905
283000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
284000,0.00654544,0.0261818,0.0259893,0.00154008,0.00519787
285000,0.00654544,0.0261818,0.00472892,0.0270526,0.000945784
286000,0.00654544,0.0261818,0.0130649,0.0170494,0.00261299
287000,0.00654544,0.0261818,0.015997,0.0135308,0.00319941
288000,0.00654544,0.0261818,0.00939612,0.0214519,0.00187922
289000,0.00654544,0.0261818,0.00756591,0.0236482,0.00151318
290000,0.00654544,0.0261818,0.00613462,0.0253657,0.00122692
291000,0.00654544,0.0261818,0.00534525,0.026313,0.00106905
292000,0.00654544,0.0261818,0.0071639,0.0241306,0.00143278
293000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
294000,0.00654544,0.0261818,0.00615321,0.0253434,0.00123064
295000,0.00654544,0.0261818,0.00839885,0.0226486,0.00167977
296000,0.00654544,0.0261818,0.0119189,0.0184246,0.00238379
297000,0.00654544,0.0261818,0.00761643,0.0235876,0.00152329
298000,0.00654544,0.0261818,0.00991925,0.0208242,0.00198385
299000,0.00654544,0.0261818,0.00879368,0.0221749,0.00175874
300000,0.00654544,0.0261818,0.00935333,0.0215033,0.00187067
301000,0.00654544,0.0261818,0.00960288,0.0212038,0.00192058
302000,0.00654544,0.0261818,0.00820009,0.0228872,0.00164002
303000,0.00654544,0.0261818,0.00652002,0.0249033,0.001304
304000,0.00654544,0.0261818,0.00647492,0.0249574,0.00129498
305000,0.00654544,0.0261818,0.0141826,0.0157081,0.00283652
306000,0.00654544,0.0261818,0.0166248,0.0127775,0.00332497
307000,0.00654544,0.0261818,0.0129881,0.0171416,0.00259761
308000,0.00654544,0.0261818,0.0115301,0.0188912,0.00230601
309000,0.00654544,0.0261818,0.0134627,0.0165721,0.00269253
310000,0.00654544,0.0261818,0.0164775,0.0129543,0.00329549
311000,0.00654544,0.0261818,0.0178823,0.0112685,0.00357646
312000,0.00654544,0.0261818,0.0118475,0.0185103,0.00236949
313000,0.00654544,0.0261818,0.008657,0.0223389,0.0017314
314000,0.00654544,0.0261818,0.00553849,0.0260811,0.0011077
315000,0.00654544,0.0261818,0.00581337,0.0257512,0.00116267
316000,0.00654544,0.0261818,0.00529559,0.0263726,0.00105912
317000,0.00654544,0.0261818,0.00512575,0.0265764,0.00102515
318000,0.00654544,0.0261818,0.0272727,4.26136e-08,0.00545454
319000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
320000,0.00654544,0.0261818,0.00949973,0.0213276,0.00189995
321000,0.00654544,0.0261818,0.00969133,0.0210977,0.00193827
322000,0.00654544,0.0261818,0.000324032,0.0324032,2.27091e-19
323000,0.00654544,0.0261818,0.00716645,0.0241275,0.00143329
324000,0.00654544,0.0261818,0.00935885,0.0214967,0.00187177
325000,0.00654544,0.0261818,0.00811471,0.0229896,0.00162294
326000,0.00654544,0.0261818,0.00595264,0.0255841,0.00119053
327000,0.00654544,0.0261818,0.00830296,0.0227637,0.00166059
328000,0.00654544,0.0261818,0.00942596,0.0214161,0.00188519
329000,0.00654544,0.0261818,0.0083465,0.0227115,0.0016693
330000,0.00654544,0.0261818,0.00684564,0.0245125,0.00136913
331000,0.00654544,0.0261818,0.00623272,0.025248,0.00124654
332000,0.00654544,0.0261818,0.0060563,0.0254597,0.00121126
333000,0.00654544,0.0261818,0.00907245,0.0218403,0.00181449
334000,0.00654544,0.0261818,0.00634377,0.0251148,0.00126875
335000,0.00654544,0.0261818,0.00622893,0.0252526,0.00124579
336000,0.00654544,0.0261818,0.0137422,0.0162366,0.00274845
337000,0.00654544,0.0261818,0.00801783,0.0231059,0.00160357
338000,0.00654544,0.0261818,0.00666548,0.0247287,0.0013331
339000,0.00654544,0.0261818,0.0149208,0.0148223,0.00298416
340000,0.00654544,0.0261818,0.00943384,0.0214067,0.00188677
341000,0.00654544,0.0261818,0.00643285,0.0250079,0.00128657
342000,0.00654544,0.0261818,0.00632169,0.0251412,0.00126434
343000,0.00654544,0.0261818,0.00758508,0.0236252,0.00151702
344000,0.00654544,0.0261818,0.00785866,0.0232969,0.00157173
345000,0.00654544,0.0261818,0.010618,0.0199857,0.0021236
346000,0.00654544,0.0261818,0.00835563,0.0227005,0.00167113
347000,0.00654544,0.0261818,0.00765694,0.023539,0.00153139
348000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
349000,0.00654544,0.0261818,0.00782487,0.0233374,0.00156497
350000,0.00654544,0.0261818,0.00910655,0.0217994,0.00182131
351000,0.00654544,0.0261818,0.0088057,0.0221604,0.00176114
352000,0.00654544,0.0261818,0.00842477,0.0226175,0.00168495
353000,0.00654544,0.0261818,0.00996994,0.0207633,0.00199399
354000,0.00654544,0.0261818,0.0271487,0.000148838,0.00542974
355000,0.00654544,0.0261818,0.00878795,0.0221817,0.00175759
356000,0.00654544,0.0261818,0.0094803,0.0213509,0.00189606
357000,0.00654544,0.0261818,0.00884309,0.0221156,0.00176862
358000,0.00654544,0.0261818,0.00675806,0.0246176,0.00135161
359000,0.00654544,0.0261818,0.0124591,0.0177764,0.00249181
360000,0.00654544,0.0261818,0.0118267,0.0185352,0.00236534
361000,0.00654544,0.0261818,0.0154985,0.014129,0.00309971
362000,0.00654544,0.0261818,0.017773,0.0113996,0.00355461
363000,0.00654544,0.0261818,0.0183936,0.0106549,0.00367873
364000,0.00654544,0.0261818,0.0180448,0.0110735,0.00360897
365000,0.00654544,0.0261818,0.0172383,0.0120413,0.00344766
366000,0.00654544,0.0261818,0.0127689,0.0174046,0.00255378
367000,0.00654544,0.0261818,0.0108259,0.0197362,0.00216518
368000,0.00654544,0.0261818,0.0108353,0.0197249,0.00216706
369000,0.00654544,0.0261818,0.0121151,0.0181891,0.00242302
370000,0.00654544,0.0261818,0.0127616,0.0174134,0.00255232
371000,0.00654544,0.0261818,0.0107736,0.019799,0.00215472
372000,0.00654544,0.0261818,0.0114852,0.018945,0.00229704
373000,0.00654544,0.0261818,0.0168538,0.0125027,0.00337076
374000,0.00654544,0.0261818,0.0163252,0.013137,0.00326504
375000,0.00654544,0.0261818,0.0118122,0.0185526,0.00236245
376000,0.00654544,0.0261818,0.0132266,0.0168554,0.00264532
377000,0.00654544,0.0261818,0.0119261,0.018416,0.00238522
378000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
379000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
380000,0.00654544,0.0261818,0.00859569,0.0224124,0.00171914
381000,0.00654544,0.0261818,0.00925833,0.0216173,0.00185167
382000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
383000,0.00654544,0.0261818,0.0107172,0.0198666,0.00214344
384000,0.00654544,0.0261818,0.0110058,0.0195203,0.00220116
385000,0.00654544,0.0261818,0.0115005,0.0189267,0.00230009
386000,0.00654544,0.0261818,0.0116759,0.0187162,0.00233518
387000,0.00654544,0.0261818,0.0140178,0.015906,0.00280355
388000,0.00654544,0.0261818,0.0164943,0.0129341,0.00329886
389000,0.00654544,0.0261818,0.015401,0.0142461,0.0030802
390000,0.00654544,0.0261818,0.0163743,0.0130781,0.00327487
391000,0.00654544,0.0261818,0.0126414,0.0175576,0.00252827
392000,0.00654544,0.0261818,0.01301,0.0171153,0.002602
393000,0.00654544,0.0261818,0.0123579,0.0178978,0.00247158
394000,0.00654544,0.0261818,0.0139538,0.0159827,0.00279076
395000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
396000,0.00654544,0.0261818,0.00897059,0.0219626,0.00179412
397000,0.00654544,0.0261818,0.00913256,0.0217682,0.00182651
398000,0.00654544,0.0261818,0.00926011,0.0216151,0.00185202
399000,0.00654544,0.0261818,0.00961967,0.0211837,0.00192393
400000,0.00654544,0.0261818,0.0103282,0.0203334,0.00206564
401000,0.00654544,0.0261818,0.000323392,0.0323392,6.46784e-05
402000,0.00654544,0.0261818,0.00945663,0.0213793,0.00189133
403000,0.00654544,0.0261818,0.00958713,0.0212227,0.00191743
404000,0.00654544,0.0261818,0.00918565,0.0217045,0.00183713
405000,0.00654544,0.0261818,0.00791732,0.0232265,0.00158346
406000,0.00654544,0.0261818,0.00606382,0.0254507,0.00121276
407000,0.00654544,0.0261818,0.00789613,0.0232519,0.00157923
408000,0.00654544,0.0261818,0.0226658,0.00552826,0.00453317
409000,0.00654544,0.0261818,0.0115845,0.0188259,0.0023169
410000,0.00654544,0.0261818,0.0112375,0.0192423,0.00224749
