fmmob,sfdry,sfbet,epcap,fmoil,floil,epoil
49201.928633330666,0.22328522819501956,19810.488577918586,1.302070829565035,0.828047874394666,0.2902713553810672,3.645961654211975
50426.33875489888,0.22357860532648202,20094.117240733307,1.3544025208097077,0.8339733444428775,0.3043567042491179,3.7590794126519502
48619.05969745568,0.21770765896073066,20350.645337888618,1.269487406468583,0.8584528531996605,0.29138765625816093,3.813137164730091
51256.33529652826,0.20721418333687,20433.727165189623,1.3338196748320628,0.8623204016788938,0.3089418454992132,3.673543895038985
48775.47557729635,0.20893273426481068,20464.478880488467,1.3118316259623517,0.7895529957362899,0.2981068984242038,3.854167162812111
50029.78525832571,0.2081660331316443,19728.811883320606,1.351477850088182,0.8363107859255967,0.2902279668836971,3.760362398547762
50995.38361328343,0.20514912707541852,19808.958457574678,1.2894513721324627,0.8314582096276516,0.30762551980760144,3.8080534172349356
51954.51626267899,0.20654924565882943,20860.407591713814,1.2674740947371885,0.8208452101430822,0.3067535284818878,3.856790820391451
52296.45712602722,0.21750353492934224,20095.577877704614,1.3145222769353637,0.8111698969874436,0.3053458405910465,3.664292916518457
50236.07764981902,0.22445271171846293,20647.695498166253,1.3395038428063686,0.820990105746414,0.28782536155350885,3.6575950395699968
48193.1222141434,0.21187079821579757,19503.808906014954,1.2723923277744205,0.8370751121047195,0.28867211727629927,3.750826027676663
48246.47002779529,0.21307852543627953,20194.035612229138,1.3147678429797571,0.8608287997125893,0.30325843385765394,3.835312721908976
48787.54127061868,0.22541351246516572,20126.28156080401,1.3411055670210499,0.7891816350511776,0.3009411592332103,3.8506815659583973
51703.58627991831,0.22457995256425814,20874.619589284946,1.3641964795988204,0.8475042044454123,0.29477909739982255,3.7280930105118846
48771.410894857654,0.21879786058632109,19123.875876459664,1.29564695960231,0.8304708439073949,0.30879619858013735,3.9849480062472193
51571.42413034408,0.22549849863973565,19950.99528874988,1.3081022287865676,0.8569237928749459,0.2942967640827542,3.9516585050138424
48717.624843624944,0.22073687482515678,19993.07140461362,1.3717569568497359,0.790172942944451,0.3095997127559965,3.805777709775765
52146.31811593614,0.21148903418441672,19132.38117432708,1.3474965532782843,0.8059881491161949,0.29472206934450973,4.011485342942217
49249.91882992404,0.21849120999858884,20757.309626981798,1.2869013301889962,0.7860957093030977,0.29510187519654324,3.856952995771572
48482.97625215604,0.209499553665991,20716.855932327173,1.3553237828565576,0.823339749263202,0.3029287998396114,3.725363872069957
48755.419289880156,0.21060340589287932,19828.28438527715,1.293381289883252,0.8450873243812611,0.2916984922210911,3.945862962330425
50580.223380733194,0.2188738349814558,20512.036612769745,1.2915996547740203,0.8051396964624211,0.29362114815634616,3.808352622758333
49866.444244513645,0.21559870685400415,19248.6877207721,1.2557568407798134,0.8003971482288755,0.28416919206043595,3.7313132011333123
49258.29753531498,0.213099260538262,20189.032774885436,1.304449341745328,0.809115137588086,0.30262593668324445,4.001295943417444
51654.14313948146,0.21720672168778254,19472.44424039187,1.3126688203346955,0.8191525862208984,0.2969244895555326,3.690242287791463
50426.32045576362,0.2203861812023603,19841.584141821953,1.2951478277339856,0.842536755722321,0.29938477967386845,3.8318080073554586
50248.618041455695,0.2167959632466321,20636.279025392498,1.293372649673454,0.823813589382069,0.30379271286216025,4.0076057501545215
52085.96831914905,0.2161135390711233,19343.92881286885,1.2869864044037085,0.8133309179895345,0.2867532231650103,3.8837623017583676
48929.195094101866,0.21679676830329087,19558.683987441418,1.3786859048839504,0.8563712687465268,0.3055577777463808,3.870884593007498
51286.00114555361,0.21525412827910723,19916.6726626299,1.3685811308132516,0.8612907127402085,0.30693950311455165,3.8153851973322372
51268.645471392476,0.20602574363047202,19626.435027522693,1.307423853203838,0.833556403115067,0.2888645866087679,3.8567666729894103
49402.22923487678,0.21972075789947904,20545.47922989549,1.318281263685773,0.7927161652955188,0.3016631578653631,3.9844095720379014
50339.10820362611,0.2256673563928827,20922.53771250276,1.329585983897831,0.8327362363564481,0.2902636512289535,3.7796295024804123
47879.27144781532,0.2118724875565738,19269.799871671177,1.3196287213590987,0.8133725545645251,0.2882940961921972,3.723198278454744
47769.75059333303,0.22513206452644324,19425.07516753598,1.2905921166762109,0.8634252454249121,0.2852731004019486,3.7977329682169483
50153.98776504486,0.21169864836795774,20353.462082172442,1.3856946727664188,0.8054558855356831,0.2998385376614372,3.740355273736437
51395.836150510055,0.2233106930278466,19701.565967081606,1.2792135594767549,0.8399695546552046,0.2960576238987163,3.805785348447773
52170.053421145916,0.21402593959732602,20895.041280836595,1.3687748533624635,0.8258974453646981,0.30470872783746733,3.8758000084491746
48149.53104236865,0.21313868671394753,20892.24958359847,1.2592607627752626,0.7977512684761299,0.2881371813790738,3.8402572077284476
50344.11830436096,0.20893123946968195,20236.677608595703,1.2988016543873968,0.8385905088060592,0.2854465955283726,3.783158714622166
49846.95320529103,0.20695157362829644,20668.39725932405,1.3538594781429287,0.7860024467607817,0.292969997809012,3.9699193529181804
47559.510347506206,0.21089166376168653,19754.25737902613,1.3400708091257951,0.7970289277220568,0.2942818236150556,3.7505934608450993
49185.613221994405,0.21986124528079387,20213.201941965028,1.2773063348662848,0.7856076800221885,0.30341401678325497,3.7887413721676353
48310.91154096621,0.22108174956905116,20918.047095632588,1.3807362938054337,0.854688915617995,0.2841042221220609,3.8337827889588585
51471.422703419536,0.21916643372221828,20068.657424944613,1.326715998095316,0.8509650779511847,0.2817649941140689,3.6593103182056006
49056.07521022402,0.20446074842365583,20815.015872105207,1.2881617202001836,0.7915741766761479,0.2987614410706544,3.7241942353157005
50142.66567753106,0.22237908676722595,20389.58469597149,1.331379402131662,0.8156271424593319,0.2811080827795956,3.6809945889704054
48328.24364749891,0.22408013795261994,19918.15684104062,1.3758844587323087,0.7917448129562304,0.28426774098452545,3.6734531197287894
50509.909707008184,0.2208255157444894,20227.367029899055,1.3732583011036748,0.8289332145820575,0.30073939016134305,3.9763584168378276
48814.85642270072,0.20516718690260355,20723.33554744976,1.3186891241559031,0.8599848080799792,0.2954625292448998,3.648427999915775
50770.39549238391,0.2123810019465797,19348.979816447347,1.3134359510625895,0.8029504986512832,0.2962561813992858,3.956748691400689
50946.07251570004,0.2193933019263924,19741.255716540643,1.2961328291920013,0.8633159253129533,0.30410026351460706,3.829780975587196
51240.757964118544,0.2199345304783499,20931.889728478134,1.262256949278778,0.8106392017779517,0.30366373787585094,3.6791692819877517
49752.707992512485,0.20907195701928705,19755.19147578722,1.354525893267291,0.7990113913714293,0.2950550790676221,3.823343552919365
47919.106889984665,0.21003467673312734,20266.9186797405,1.2723802620764173,0.8366475752716872,0.288410645707112,3.8650563463111767
48644.88484358409,0.21872017004758856,20750.68950545385,1.301967311930915,0.8619562693631275,0.28378011576253714,3.670175714145095
52066.68680750835,0.2145160822511275,20938.286644153184,1.307244554346342,0.83309819531262,0.3064046339246539,4.010016337860659
48261.890094846116,0.21765990287235001,20255.560745783907,1.3719273541513808,0.7870791685574714,0.3088735252378076,3.885560284265627
51629.08488744774,0.20933356605177955,19168.830673571752,1.2577557443729592,0.8125898345857594,0.30805452622990687,3.812125264830608
50191.71217630029,0.2080581607217138,19024.547491436737,1.3664530630073433,0.7955325013664278,0.29907477990911463,3.966210228882056
52480.67358313443,0.22208733279249807,20185.592021898712,1.2930041320489172,0.8008841858281055,0.2829224094852203,3.736234685896797
47890.87764376592,0.2207388158606082,20083.9530019865,1.2880202947830677,0.786146770520084,0.2824538893895149,3.9509806182271716
49713.39134887723,0.2243412828720428,20871.619492321624,1.3194649497867978,0.8560645448655222,0.2856323026179233,3.761548849248125
48033.26385090292,0.2065696114593138,20440.98041149068,1.3512556708370762,0.8471379069018791,0.2811847860290563,3.9958857132704986
52309.49040427527,0.2081678913704227,20274.219616377988,1.2817155863032372,0.8125490789347143,0.3016356210873532,3.7290701587770076
47523.17112067034,0.20638054857208285,19996.510070231958,1.2835200867381629,0.8503281022524893,0.28450268489341995,4.001936060213873
51374.55232355751,0.2147799217413541,19470.989091561372,1.3839237894023615,0.8438905840073383,0.2990098410899368,3.831142713984867
51586.51610326717,0.2084047746050807,20871.677564997764,1.3333164481808684,0.833029332904645,0.303550502981202,3.8517147121569826
51843.47352681755,0.22351166883654022,20030.207054839473,1.295161712666147,0.814283868783885,0.2969544672349651,4.015945163563688
47922.17922755455,0.206380427468159,19012.888976022437,1.3827835508701032,0.8114185762273524,0.2913837107547099,3.9307055538423445
49498.913245494485,0.2051995597928972,20341.6473545052,1.3733076146290832,0.7891625575314348,0.3044867904075902,3.7557419951179254
48799.35201425327,0.21623184584980237,19989.33373505215,1.28005236548426,0.8099700173995429,0.28924398447044186,3.6577978535172644
51500.34240112154,0.22085864394453392,19070.265958550644,1.2551876906844364,0.8270055898917442,0.2896715063773365,3.652517040129182
49657.069137317725,0.21095671123616977,20728.122285290287,1.348973993133947,0.8197530560476071,0.3034069067957964,3.9467636571936855
52053.23797214762,0.2080981233052582,19611.25347381547,1.3695767088149944,0.834970730333749,0.2951102248931896,3.7933504433812857
48409.23514151426,0.21153754708232594,19410.753889752883,1.270578474889599,0.8241127652363164,0.2879494035920402,3.782669244708497
48819.01458260995,0.20876813119643636,19179.827540780403,1.2601049352257214,0.8488772983627577,0.3018580279626192,3.8358505239458003
48227.69490192358,0.21521827917495287,19572.790813339943,1.3339714968092735,0.7898481778527298,0.28505702396804883,3.977075409629549
48180.34279354332,0.22373683295020214,19408.222482660796,1.3347798140938985,0.8200136260411255,0.3074217190520155,3.790995829157418
51846.46103820045,0.21777186468102483,20253.23434859792,1.3231707214202981,0.8303919793944703,0.28680559214862383,3.8669496305518596
50398.52293682785,0.2064329786094647,19084.489448573662,1.2559417280807226,0.7972542614054287,0.2827164571617661,3.671931321056648
50249.30100918166,0.21265337718361663,19501.98560282253,1.3459580973299903,0.8321624710683033,0.2824241958353937,3.7642300350022926
48224.773991118636,0.20542425722730862,19514.73137393393,1.3799192915896477,0.7861248250666149,0.3029517739010304,3.6910809715791406
51765.15558860947,0.21502758263386912,20708.23218815348,1.3703441658989233,0.8292323278577413,0.3043714722874831,3.729365778732708
50610.27565742533,0.2135320051955113,19838.939065604973,1.2699138193784179,0.8511749689605079,0.3020925532907747,3.780682453703384
49254.76190446135,0.22569754751451207,20460.54867121138,1.3017886099715317,0.8229774476290366,0.30261833922174985,3.7391013155301662
50066.24769933527,0.22169945549139944,20156.07626975162,1.2869098553257872,0.8179817482543532,0.3086052519132609,3.7181598519212447
49509.04016875971,0.2146915109028074,20515.11554512105,1.3289700302299456,0.79411739795112,0.29400953638193705,3.878178896196401
47879.83345845421,0.22348062674469896,19179.79162416346,1.3358912509073397,0.7841773988087237,0.3034663963960244,3.941701148696042
48699.58076776829,0.2072072517874919,20904.734950894155,1.2946868808762817,0.8441239235511118,0.2927157584684776,3.71544831802511
48116.59467417583,0.21263510566057364,20645.4503675817,1.3603845204451803,0.8473695432180957,0.308090033773673,3.978647244740961
48419.53894141208,0.22418815883745968,19053.539762852735,1.3600542588905977,0.8060096254205553,0.2802887747406532,3.921033014477297
48699.76262832451,0.2239761173969465,19882.57265841232,1.3581322883267621,0.7913315151972838,0.3091974032610623,3.8409248483536285
49586.335345421845,0.2195918412492778,19602.178283521327,1.3013301029219686,0.8127200412303113,0.29707072837809934,4.006855679751264
47748.27215162871,0.2175442537478717,20209.759224374502,1.2621226804501868,0.8500679552181721,0.29047088135504984,3.85183078922689
52013.58054957641,0.2116306896401889,19411.94683173646,1.3485698799029557,0.8511282126948768,0.29669634006671747,3.7189599243257847
52223.93594860823,0.22437458752383005,20109.37052169617,1.386115847096258,0.8365991245632068,0.28909364872379645,3.9639160098758244
49954.3204623404,0.20693264187420057,20155.796859277594,1.276413143693584,0.8608695200154387,0.28494264826450927,3.965537138932528
49946.26319200009,0.2199575852723727,20149.25879618655,1.2699521133385772,0.8594686025289409,0.2998750604332415,3.7555507499639
49188.59704910689,0.218149264797155,19847.113621365912,1.3755408437596124,0.7911251682229338,0.3004339821066081,3.760786857740036
52000.26923208831,0.22216276769188986,19023.169804062163,1.3185768871072145,0.8352040570712657,0.30362607618927456,3.9571231297178304
49346.233905601075,0.21281306790670368,19977.560595901363,1.3674735662603035,0.8214201734532178,0.2905344209109669,3.824142297303672
48056.013776468935,0.22037117750125368,19765.92167273641,1.3619396133900656,0.7873246529474127,0.2876272046339155,3.655513080660551
51401.26034160569,0.2222072409752798,19168.05184304804,1.2796209357980457,0.8557365718612837,0.29042759986616895,3.933397629795752
49448.69418480627,0.21118289854328856,19869.951879739918,1.287605101076102,0.8227720396115143,0.2899446614895323,3.7989375220544788
48708.45642956917,0.21612362476245464,19852.01109358328,1.262108345944616,0.8453282721950652,0.3076108232203174,3.742791412006703
49519.560727940574,0.2253012763473287,20052.024969929815,1.3353938083975574,0.7868178114815926,0.30255413675738424,3.7632835161208855
47982.27262584194,0.2160601334598935,20559.281612430954,1.357622403901879,0.8034502493616015,0.28875303968602817,3.776077919648252
48159.86646303168,0.21135410760654194,20350.69589520819,1.3224615661717904,0.8354330090442139,0.2981323063463836,3.9398170553881675
52210.252953877425,0.21756863843632226,20692.60983032359,1.2586157866840164,0.7928456018300163,0.30284786624499704,3.6504569636366986
52280.672701149015,0.21200368627654737,19056.623344095657,1.3857798956949843,0.8344023141406799,0.3052114941561077,3.913746354694136
50376.04297539233,0.2205149551852918,19390.764216253665,1.3211241639278513,0.8135308167158559,0.3068584451604291,3.9696263425743257
47798.89771473578,0.21314886609683908,19869.485810172177,1.2988068680275686,0.8448669557430278,0.29782336085357686,3.7450313172752514
48673.899566862034,0.21483541974427617,20864.774524277374,1.277919962786669,0.8355849606414499,0.282271816266174,3.8870262115668166
49265.792856110354,0.2191869795123511,20528.64048717398,1.3375965677595316,0.813246550072751,0.28668227956085135,3.724393011425615
51605.970200989796,0.22516377852921537,19853.98984503979,1.3309253114137156,0.8065415293595379,0.30589755050035683,3.873671773429081
47577.01718825778,0.21129673165060825,19617.68923198943,1.3541551692958111,0.8098434854182068,0.2924694266974051,3.6643998657661117
47715.11900828904,0.2222627684361894,19070.39514879676,1.2752298334504868,0.8574776539714318,0.29975566998403885,4.005627473553747
48344.950147313524,0.22014005288638086,20430.606079272708,1.3020815886711714,0.8194007587348565,0.3033628027895033,3.8690855023999373
50745.57737478226,0.22476475081216019,19963.555075490727,1.2739659007125157,0.8182674991988255,0.2875626372248749,3.7824977992920137
51158.61192829335,0.20493633653433552,19351.35119921301,1.3673152712578973,0.8192294929543574,0.2966055460211652,3.64734905225776
50738.72981568153,0.21192268320292465,19804.75113444707,1.2995825926947315,0.8596467093560604,0.2870227691564996,3.963840350074135
49754.618532154724,0.21849705743717512,19289.03710603098,1.2913034567048696,0.7998834897948793,0.2804539265371258,3.86662597704559
50235.044461431724,0.21030228352169253,20452.1307087551,1.2557440495487708,0.8544717501051817,0.3028658622184217,3.960118523028405
48981.60402803886,0.20920323594732546,19687.359929049457,1.3608825710543715,0.7834857472984735,0.280894080860675,3.8287666376795766
51223.46403537078,0.219539263850377,20831.42650150357,1.320657634413965,0.8099772498904306,0.2918465513208678,3.63867747753935
48444.775075162725,0.21767831771535612,18986.75921911688,1.3259990393389163,0.8448940587806504,0.2876999345948364,3.9873793050157103
50933.877166826576,0.21694808603777216,20606.46653801371,1.369997544502477,0.810062744635046,0.2862743991811282,3.7928267252964796
48417.55577868635,0.21844941627572095,20202.548995035777,1.3504376354208378,0.8327777670619074,0.29978724428288994,3.9159263716776005
49342.42298245168,0.2052724254719481,20027.299297738653,1.343204151574247,0.819133641640163,0.3072348913608834,3.6934779902198507
50628.092803648455,0.21174887338296627,20250.26273258322,1.2785731513633196,0.7826863821962773,0.28045362515843,3.9476397749881458
51401.137175756885,0.21395382247764846,20402.125916951496,1.3276704363789344,0.831154380082821,0.3022694844106834,3.9837548889432943
47905.62884432892,0.20942945743808236,19141.004685021555,1.3817494978946812,0.8313590750699023,0.3038402884280053,3.9333685798948
52146.92985484365,0.2196234677858678,20703.25999894378,1.33368446286939,0.8352970562141204,0.3070300687615946,3.9254010243100934
51378.563393042015,0.2226579192781352,18981.152477172243,1.3617621906261905,0.8100559080615167,0.30899993109386603,3.7907190922590575
49933.958162015864,0.21030241544504888,19539.63374055824,1.385006724077461,0.822448528733813,0.2837859729884006,3.9042675433815353
49679.2929429046,0.21996759283906045,19311.43018261596,1.3719806195371989,0.8396059956943656,0.2955596080207974,3.85205190063635
49733.91874714903,0.2072119021891696,20800.45706505491,1.283197868111242,0.854916154097647,0.3044982569448014,3.859428601881104
49031.74736008279,0.22223953980761893,19088.519971469934,1.2595246310993766,0.7863812607386539,0.2990421725629163,3.7676488171396363
50042.543276905635,0.20722993688846073,20111.78098901909,1.3145434528443594,0.7899451885299136,0.3083903561185384,3.9051600607568964
50053.85782086055,0.2168965017858741,20223.616688937822,1.2567722609503862,0.8353271232444083,0.3081843280101921,3.6972125299619982
51588.13854161131,0.21212237120978117,20251.782183206058,1.3175271899604573,0.8447330343487497,0.30876485473729354,3.636229382299458
51474.15708441727,0.22159533021021377,20677.420915004437,1.380603135685274,0.8631590208935023,0.28223665355992256,3.8507277261143393
50721.59065096846,0.21508128689418735,19064.125296167007,1.2878365960169875,0.7921642303335032,0.2931572764129737,3.844789474616074
49393.04691330134,0.2147762782825521,20582.12607167883,1.3059964519532383,0.811846471519174,0.28971477831291026,3.846451784448999
51557.902291412385,0.22310654755277845,20007.700320325213,1.3119423490258817,0.8375037364302294,0.28420453572281296,3.9014492183559897
50164.12794399727,0.21184254897818755,20337.72936844177,1.3647101046353483,0.8127748974911995,0.28422026193165817,3.9906019890292184
49253.63551788442,0.2139130364662926,19376.24776808226,1.3638858448734976,0.8529126338477431,0.30402545597940156,3.996999285203797
52195.007809999435,0.2249659011671337,20036.343492768454,1.3147911166849768,0.8058796866061502,0.2957305457996494,3.9813288761328787
51879.71405746492,0.20515940265516266,20354.02794294616,1.3052219984500881,0.7928349917250875,0.3081055806321524,3.8668414758020146
50250.781714492114,0.22516860418402365,20860.586941734637,1.3772572345092478,0.8372091373373773,0.3094060322608423,3.990110473997592
50612.37543000614,0.2083179471271311,19839.361614932575,1.352815443186299,0.7985227439257595,0.2923418783054901,3.680405333094206
50435.223522657085,0.21859308645086162,19122.868672471228,1.3523913289991554,0.8533288008119498,0.29120004237570307,3.7660747370716203
48538.71146366514,0.21685845171559673,19066.89359434481,1.380037603469489,0.8436702475923378,0.2869421957271283,3.649706740759443
49006.23165139745,0.21876491695270997,20208.25371976846,1.3223341710876175,0.8163649451944213,0.29340791328530363,3.841684141783364
49854.616742587954,0.2120119740576852,20540.877237664423,1.3595572403248608,0.7818690166659119,0.28810353240823117,3.917787462228835
48652.44080105779,0.21758598618202835,20331.426709051997,1.3146821196576686,0.7941508651738619,0.29379334362204,3.705003851765794
51721.54396347694,0.22168974402965613,19641.389185119257,1.3671291492672208,0.8043865630170932,0.2930207071795037,3.7987745973776326
48473.821447835246,0.20466403576440403,20841.399250987382,1.306525912571996,0.853650579060645,0.28790889131159064,3.673218877154954
48629.60890486199,0.20605328042808232,19990.279684831898,1.3524895371699805,0.8313329691439421,0.284194577996802,3.751692893567983
48353.540235739296,0.22520823584447514,20855.356985269864,1.3839375334261799,0.808283809668013,0.2926172383484308,3.9342029235990204
48638.321489082766,0.21825401494693009,19099.32329343736,1.324077805590216,0.8052473200277545,0.29520238508165497,3.8411447514784713
49678.493420519495,0.20922161304753356,19365.528736405784,1.3117418113558612,0.8176764908160402,0.28981757437250294,3.929973637399338
49055.51143325206,0.21292505957717867,20498.680488894024,1.2823155827096842,0.8562293699122769,0.30044831961238117,3.880173733181987
52116.89821051622,0.2068734411424208,20776.304703381327,1.2976713222289176,0.8579861945824309,0.2933212585752867,3.977457833613344
49651.03695664792,0.21002143466004158,20513.688542182048,1.2695959558453704,0.8234355688165399,0.29310206085520707,3.6588762112707567
48424.08160062068,0.20979369265742098,19542.090721348926,1.3045152481653828,0.8334999829029234,0.3036441937090694,3.702917770565659
52024.40484339946,0.21138080263296652,19255.432216017398,1.298530315643606,0.8410454211774844,0.3043089129056813,3.7949802024476185
52398.741891780424,0.20752303127655333,20644.081492015997,1.3001420932469092,0.7838180301358996,0.3024373232844312,3.9187683375435496
49694.34986563052,0.21173216468389644,20518.28490923083,1.36289140025767,0.8291669449143448,0.3035330502689777,3.9773837990860934
48055.59611720299,0.2068656567676161,19492.80884679188,1.3251856300107823,0.7856797863924703,0.29503738986599104,3.645544060431615
48790.323479560335,0.2232592907416177,19406.982356108187,1.3237902226080231,0.8166243332544961,0.2966278667195651,3.688295370959715
49543.59923056276,0.20627698538637912,19592.941318092457,1.3572363125571365,0.820344529704331,0.29885711728234116,3.7979482604672055
50474.48037004307,0.22424587346131103,20607.475799776337,1.270836712020035,0.7837122833100111,0.28314068036296614,3.928249707425096
48811.05873890423,0.21282892933424294,20592.753478228948,1.3375719650683051,0.7872055936948403,0.2874974473671382,3.836352111714344
